# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.4307731480277084,2.606895511958131,2.2854128437461583,-4.984504180517166,138.66887592885777,0.0,-0.8411667928991109,-1.188824866176023,-106.86195007027314,-342.99140264683854
 1.437077629749964,2.621105759984556,2.2539914702680934,-4.983974077860195,137.9814566286927,0.0,-0.8703035517274601,-1.1490243812232022,-109.03660767837466,-344.9383635176153
 1.4434242679181821,2.635210298079679,2.2223636705419008,-4.9833941825412,137.27549771619132,0.0,-0.9005136592337535,-1.1104773256309064,-111.23352139981272,-346.15392641090074
 1.449814975378591,2.649209272544416,2.190520306470316,-4.982760401545228,136.550483631996,0.0,-0.9318164478911621,-1.073172728666839,-113.44817278633012,-346.5424446725872
 1.4562518525841242,2.6631029588050468,2.158451344805484,-4.982068267088449,135.8058956721369,0.0,-0.9642278701778338,-1.0370992489727233,-115.67534008867415,-346.0012100944748
 1.462737206783036,2.676891767177983,2.126145766294409,-4.981312896756755,135.04121385283807,0.0,-0.997759837487379,-1.0022451921078146,-117.90902946012487,-344.42056716432
 1.4692735735385083,2.690576248822214,2.093591463908357,-4.980488948053162,134.25591904613333,0.0,-1.032419489330462,-0.968598530282021,-120.14240266540767,-341.68419380889407
 1.4758637409280022,2.7041571018714383,2.060775128546047,-4.979590566185902,133.44949540868149,0.0,-1.0682083912345208,-0.9361469243321587,-122.36770172749208,-337.6695811447805
 1.4825107768359858,2.717635177735064,2.027682120302316,-4.978611324181972,132.62143312591158,0.0,-1.1051216610833967,-0.9048777480478108,-124.57617112845325,-332.2487544122711
 1.4892180598332794,2.7310114875541496,1.9942963230391324,-4.977544152625561,131.77123149287524,0.0,-1.14314702520702,-0.8747781151063254,-126.75797836163561,-325.28927645705573
 1.4959893142345735,2.744287208794805,1.9605999795426543,-4.976381258107522,130.89840235182635,0.0,-1.1822638080676506,-0.8458349085678674,-128.9021338324065,-316.6555771942482
 1.502828650047847,2.7574636919576587,1.9265735040062697,-4.9751140264742775,130.0024739043717,0.0,-1.2224418620094004,-0.8180348130063547,-130.99641133513398,-306.2106555234533
 1.5097406086823335,2.770542467377664,1.892195267886864,-4.973732908047021,129.0829949127566,0.0,-1.2636404462292383,-0.7913643497120137,-133.0272705955489,-293.8182023084084
 1.516730215474461,2.7835252520837996,1.8574413543202826,-4.972227279755573,128.13953930100112,0.0,-1.305807069099051,-0.7658099145457649,-134.9797835291792,-279.34517515769505
 1.523803040336074,2.796413956683086,1.8222852751859246,-4.9705852784739335,127.17171116063768,0.0,-1.3488763107010788,-0.7413578191467013,-136.83756622000348,-262.66487961651706
 1.5309652681429244,2.8092106922279014,1.7866976435147681,-4.9687935975896185,126.17915015962414,0.0,-1.392768648922275,-0.717994335077689,-138.58271864296154,-243.6605578628607
 1.5382237808865862,2.8219177770197765,1.7506457921385001,-4.966837236422723,125.1615373441527,0.0,-1.4373893164811031,-0.6957057413283945,-140.1957744525599,-222.22952091761587
 1.5455862541412402,2.8345377432968455,1.7140933271426921,-4.964699188917567,124.11860131359524,0.0,-1.4826272225762271,-0.6744783751254685,-141.65566304749544,-198.2877960219035
 1.553061271092313,2.84707334374596,1.676999601628379,-4.962360053108516,123.05012473707178,0.0,-1.5283539785037532,-0.6542986860799043,-142.93968609263206,-171.7752686771239
 1.5606584582994256,2.8595275577742503,1.6393190912329263,-4.959797536669347,121.95595116704654,0.0,-1.574423071911873,-0.6351532938256981,-144.02351030666506,-142.66124876037534
 1.5683886486115999,2.8719035974688345,1.6010006474346739,-4.956985824515191,120.8359920906742,0.0,-1.62066924009246,-0.6170290490260366,-144.88117771285923,-110.95036105947231
 1.5762640783495454,2.8842049131675576,1.5619865973094336,-4.953894761737526,119.69023414346468,0.0,-1.6669080965832546,-0.5999130978185002,-145.4851335526491,-76.6886201625138
 1.5842986282127887,2.8964351985582857,1.5222116483064803,-4.9504887865488465,118.51874639272826,0.0,-1.7129360685963146,-0.583792949622143,-145.80627050381395,-39.96950129514955
 1.5925081206519287,2.908598395219672,1.4816015425504854,-4.946725520128362,117.32168758039948,0.0,-1.7585307038436881,-0.5686565482275979,-145.81398560300892,-0.9397778549835316
 1.6009106911193534,2.9206986965126434,1.4400713852840703,-4.942553880079968,116.09931319709348,0.0,-1.803451404204739,-0.554492345991971,-145.47624301931597,40.19515040097915
 1.6095272573826884,2.9327405507294126,1.3975235434571418,-4.937911521434784,114.85198224186344,0.0,-1.8474406390582352,-0.5412893810270231,-144.7596312858013,83.16674085870525
 1.6183821210895108,2.944728663405929,1.3538449685317824,-4.932721312436047,113.58016350657724,0.0,-1.8902256837476563,-0.5290373570722782,-143.62939706302737,127.63993441289375
 1.6275037508788182,2.956667998704538,1.308903734791446,-4.9268863984173095,112.28444121054906,0.0,-1.9315209164560547,-0.5177267258564278,-142.04942822247318,173.2112437194383
 1.6369258197111447,2.968563779776585,1.2625444882373738,-4.920283154270381,110.96551980166664,0.0,-1.9710306917462792,-0.507348771476525,-139.98214536039748,219.4085926206541
 1.6466886062737507,2.980421488019903,1.2145823497500077,-4.9127509015790185,109.62422773512871,0.0,-2.0084527883000196,-0.4978956965408248,-137.38824032837508,265.6931005700518
 1.6568409313549537,2.9922468611538657,1.1647945706405176,-4.904076525452475,108.26152004231108,0.0,-2.0434824058947365,-0.48936070950028615,-134.22616808643056,311.4628635955582
 1.6674429039613219,3.004045890044973,1.1129088264216,-4.89397078688468,106.87847950986628,0.0,-2.0758166596669496,-0.481738112729302,-130.4512456119783,356.0585010552484
 1.6785699363330724,3.0158248142288793,1.0585863139763025,-4.882030592740292,105.47631630485299,0.0,-2.1051594920521794,-0.4750233907575177,-126.01412112119993,398.7698015549427
 1.6903188309028738,3.0275901160902645,1.0013964966224125,-4.867676445142924,104.0563659052812,0.0,-2.131226894289017,-0.4692132980677323,-120.85821275658994,438.8419977707856
 1.7028174228502986,3.039348513679805,0.9407777803293332,-4.850043632760513,102.62008522741453,0.0,-2.153752302665784,-0.4643059458426397,-114.91539878318777,475.47867779031185
 1.7162407103141557,3.051106952167422,0.8759730818011197,-4.82778147325709,101.16904688106426,0.0,-2.172492012116595,-0.46030088691821214,-108.0985824267904,507.83508695258104
 1.7308397807576419,3.06287259395253,0.8059171870327776,-4.798654478689746,99.70493153050855,0.0,-2.1872304315142856,-0.4571991983979803,-100.28825850408808,534.98775507225
 1.7469987035713106,3.0746528074746373,0.7290222038898942,-4.758670118644201,98.22951839135202,0.0,-2.1977849965254683,-0.4550035611221863,-91.30640428014672,555.8448621552725
 1.765361917639013,3.0864551547907078,0.6427168616864668,-4.6999039430261424,96.74467394890566,0.0,-2.2040105544217,-0.45371833541985257,-80.85972515333972,568.8916487218244
 1.7871821957215839,3.098287378008444,0.5422581313107746,-4.603916136886185,95.25233904069381,0.0,-2.205803045491633,-0.4533496324814069,-68.39211226202727,571.3773602762213
 1.8156850049562672,3.1101573846863912,0.4164504130176495,-4.413870831371861,93.75451450075165,0.0,-2.2031023258405504,-0.45390538073099695,-52.5500671744157,555.8064455041282
 1.8847236829424545,3.1220732323315925,0.17259669496546964,-3.5321319174299366,92.25324561379072,0.0,-2.2031023258405504,-0.45390538073099695,-21.7453307443298,446.19534047637825
